latitude,longitude,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,price
25.085322,55.14480699999999,1550,2,3,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1625000
25.227295,55.341761,1764,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4202898
25.112237,55.138630000000006,1095,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2300943
25.082591,55.142183,709,1,1,Medium,False,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,777950
25.197316,55.274196,1096,1,2,Medium,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1724900
25.218977,55.367945,2182,3,3,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1825000
25.20997,55.34522,1070,2,2,Medium,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,2027888
25.088431,55.146759,1180,2,2,Medium,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,1599999
25.212018,55.278772,2030,2,3,Low,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,2400000
25.072954,55.128089,1463,2,3,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,2499000
25.074521,55.143825,2063,2,4,Medium,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1300000
25.065886,55.138245999999995,1389,1,1,Medium,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,950000
25.069266,55.129144999999994,829,2,2,Medium,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,1100000
25.083145,55.146840000000005,1653,2,3,Low,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1680000
25.19752,55.270168000000005,1356,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1400000
25.198796,55.271342,1790,3,4,Medium,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,4100000
25.171460999999997,55.2758,742,1,2,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1288888
25.116329,55.138654,1746,2,2,Medium,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,1675000
25.046403,55.201813,1354,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,1350000
25.072954,55.128089,1610,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2300000
25.198796,55.271342,1336,2,3,Medium,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1825000
25.03335,55.150016,925,1,2,Medium,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,420000
25.04866,55.20955,1538,3,4,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,1270000
25.046403,55.201813,1215,2,3,High,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True,1400206
25.200926000000003,55.280912,753,1,2,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1155000
25.060394,55.200053,1272,1,1,Low,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,745000
25.20997,55.34522,760,1,2,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,1050000
25.20179,55.261734,2270,3,4,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3700000
25.240419,55.25277,1200,2,2,High,True,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,1780000
25.07715,55.135515000000005,1286,2,2,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1200000
25.027786,55.15669499999999,380,0,1,High,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,399000
25.125477,55.153066,790,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1240000
25.123294,55.112014,2603,3,4,Medium,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2900000
25.077327,55.140317,768,1,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1150000
25.056225,55.20458000000001,1460,3,3,High,False,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,1502000
25.07359,55.126352,766,1,2,Medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,2140000
25.190275,55.278378,1221,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1600000
25.191719,55.270677,1538,2,3,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1900000
25.057252,55.214303,829,1,2,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,480000
25.197316,55.274196,2728,3,4,High,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,5500000
25.240419,55.25277,1023,2,3,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,1890000
25.193703,55.271223,1300,2,3,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2700000
25.207533,55.277978,1133,1,2,Low,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1250000
25.080162,55.13786999999999,2455,4,5,Medium,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,2749000
25.081954999999997,55.138863,1101,1,2,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,1100000
25.08058,55.139146999999994,1903,3,3,High,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,1500000
25.071365,55.124993,1806,3,4,Medium,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,3100000
25.046296,55.200782999999994,692,1,2,Medium,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,661615
25.196398,55.271002,860,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1050000
25.197316,55.274196,1778,2,3,Medium,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2949900
25.089393,55.147796,3172,4,5,Medium,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,3600000
